glcat_mcat_id,glcat_mcat_name,glcat_mcat_is_quantity_enabled,glcat_mcat_is_product
230354,Delta Ac Drive Repairing Servicing,,S
231662,Floor Slab Cutting Applicator Service,,S
232069,Drug Check,,S
233241,3D Perspective View Office Interior Designing Service,,S
233246,Upvc Partition Work,,S
233542,Generic Medicine Pharma Franchise Opportunity Service,,S
233571,Veterinary Medicine Animal Health Care Franchise,,S
233636,Masala Distributor,,S
233647,Allopathic Ayurvedic Medicine Distributor,,S
233653,Pharmaceutical Medicine Distributor,,S
235145,Cloth Third Party Manufacturing Service,,S
236300,Air Conditioning Duct Fabrication Service,,S
238929,Fabrication Pipeline Sail-Isp,,S
242410,Retail Store Billing Software Development,,S
242529,Window Directory Script Software Development,,S
438819,Zydex Elastobar Waterproofing Service,,S
438827,Rcc Waterproofing Service,,S
442117,Sify High Speed Internet Service,0,S
445082,Virtual Reality Shooting Machine,2,P
86293,Outdoor Decoration,,S
87933,Print Design Service,0,S
88518,Magic Shows,,S
28241,Farm House Plots,0,S
29309,Gas Turbine,2,P
30143,Head Massage,,S
33329,Motor Scooters,2,P
34117,Outdoor Decor,,S
34791,Process Monitoring System,2,P
35915,Psychological Tests,0,S
417055,Parking Marking Service,,S
37377,Solid Waste Incinerator,2,P
38929,Thread Cutting Machine,2,P
39933,Torque Analyzers,2,P
40682,Video Camcorder,2,P
375675,Hospital Architectural Structural Service,,S
445025,Paddy Weeder,2,P
650649,Mud House Construction,,S
652791,Allen & Heath Audio Mixer,2,P
40716,Video Pattern Generators,2,P
37953,Seo Training,0,S
38261,Squash Court Construction,,S
38671,Spray Dryers,2,P
39908,Tool Post Grinder,2,P
42335,Weight Loss Treatment,0,S
42580,Hydromassage Bathtubs,2,P
43127,Waste Recycling Services,,S
44015,LED Surgery Light,2,P
69799,Power Generator,2,P
78070,Helicopter,2,P
408499,Fiber Sheet Roofing Service,,S
25053,CNC Grinding Machine,2,P
27686,Elementary Schools,,S
107060,Biomass Pellets Making Machine,2,P
107144,Metal Conservation Service,,S
107210,Anechoic Chambers,2,P
114326,Cylinder Filling Plants,2,P
122492,Photo Processing Services,,S
123877,Embroidered Patch Work,0,S
126597,Refuse Derived Fuel Plant,2,P
126698,Engine Block Repair,,S
127361,Hybrid Recorder,2,P
214796,Daikin AHU,2,P
43511,Industrial Elevators,2,P
44716,Instrument Panel Cluster,2,P
49733,Camera Macro Lens,2,P
50569,Edge Banding Machine,2,P
222434,Tata Solar Water Pump,2,P
224544,PCR Workstation,2,P
654619,Tower AC Rental,,S
655771,PCD Drilling Machine,2,P
53831,Horizontal Belt Filters,2,P
55792,Single Cylinder Diesel Engine,2,P
56236,Gold Leafing,,S
69087,Stoppering Machine,2,P
167901,Commercial Certificate Attestation,0,S
168503,Rural Advertising Service,0,S
169065,Website Optimization Service,0,S
169259,Custom Research Service,0,S
169314,Electrical Engineering Courses,0,S
169568,Property Risk Management,0,S
169640,Site Evaluation Service,0,S
169670,Steamer Agent Services,0,S
170055,Cloud Management Service,0,S
170684,Process Optimization Services,0,S
170897,Stock Audit Services,0,S
170925,Subsea Engineering Service,0,S
171297,Autodesk Raster Design,0,S
171630,Migraine Ayurvedic Treatment,0,S
171735,ERP Quality Training,,S
172010,Reverse Auction Services,0,S
172186,IT Inventory Maintenance,,S
172223,Lead Auditor Training,0,S
172329,Multipoint Video Conferencing,0,S
172636,Server Architecture Design,0,S
172706,Spiritual Tour Package,0,S
172823,Vacuum Gauge Calibration,0,S
173085,Grinding Machines Repairing,,S
173136,Fuel Management Service,,S
173169,Structural Restoration Services,0,S
173234,Technical Security Audit,,S
173419,Laser Printer Repair,0,S
173553,Environmental Laboratory Services,0,S
173911,Dark Circles Treatment,0,S
174023,Kidnapping Investigation Services,0,S
174448,Silk Dyeing Services,,S
174501,Face Treatment Services,0,S
174651,Events Security Management Service,0,S
175044,Book Translation Services,0,S
175051,Web Enabling Legacy Application,,S
175145,Expansion Joint Waterproofing Services,0,S
175492,Software Programming Diploma,0,S
175563,Air Import Consolidation Services,,S
175717,Infrastructure Project Management Service,0,S
176063,Hydraulic Telescopic Crane Rental,2,S
176398,Hygienic Coating,,S
176465,Seismic Retrofitting,,S
176676,Complaint Management,0,S
176830,Land Banking,0,S
177660,Desilting Service,0,S
178030,Solar Hybrid System,2,P
178397,Weishaupt Burners,2,P
658443,Tandoori Restaurants,,S
659156,Hatchback Car Rental Services,,S
659764,Engagement Photography,,S
1456,Pharmaceutical Machines,2,P
138264,Sectional Warping Machine,2,P
139812,Water Cooling Systems,2,P
140916,Die Punching Machine,2,P
142428,Air Transportation Services,,S
142541,Petroleum Refining Consultant,0,S
142563,Garlic Grading Machine,2,P
143128,PET Recycling Machine,2,P
143847,Financial Management Services,,S
145363,Cupcake Packaging Machine,2,P
146744,Cable Locator,2,P
147333,Bags Printing Service,0,S
147632,Slim Drill,2,P
149878,Tea Processing Machinery,2,P
73632,Designer Glass,0,S
170209,Electrical Drafting Service,,S
170215,Industrial Commissioning Services,,S
170378,Digital Media Consulting Services,0,S
84709,Ice Flaker,2,P
170445,Enterprise Architecture Consulting Services,0,S
170957,Hotel Architecture Services,0,S
171660,Online Auctions Services,,S
171703,Electrical Safety Consultation,,S
171849,Infrastructure Optimization Services,,S
172157,Internet Consultants Service,0,S
172235,Library Interior Designing,0,S
172895,Wrapper Printing Services,0,S
173122,Bar Coding Services,,S
173229,Software Compatibility Testing,,S
173231,Supply Chain Integration,0,S
173406,HTML Coding Services,0,S
173579,Commercial Photographer Services,0,S
173731,Newsletter Management Services,,S
173781,Employee Database Service,0,S
173821,Commercial Building Maintenance,0,S
174073,Stone Cleaning Services,0,S
174157,Applications Management Outsourcing Services,,S
174238,Stainless Steel Profile Cutting,,S
174246,Steel Tank Fabrication,,S
174279,Gas Turbines Repair Services,,S
174353,Traub Machine Job Work,,S
174430,Surveillance Audit Services,,S
174431,Surveillance Consulting Services,,S
174536,Glass Acid Work,,S
174791,Infrastructural Security Services,0,S
174951,Mounted Cranes Hiring Services,2,S
175399,SS Plate Bending Services,,S
175518,Clinical Waste Management Service,,S
175588,LCR Meter Calibration,0,S
175662,Eco Friendly Screen Printing,,S
175782,Power System Design Services,,S
175902,Marine Container Repair Services,,S
175924,Mineral Water Plant Services,,S
175984,Sugar Plant Erection Service,,S
176121,Supplier Quality Assessment,,S
176289,Container Stuffing Service,,S
176631,Botox Treatment,,S
176653,Carburizing Services,,S
176765,NGO Consultancy,0,S
176873,Semen Analysis,0,S
179308,Single Girder EOT Cranes,2,P
179640,Raymond Mill,2,P
184309,LG Microwave Oven,2,P
261647,Anti Static Coating Service,,S
88444,Packaged Drinking Water Plant,2,P
88513,Inspection Service,0,S
104183,Cash Management Solution,0,S
106855,Caca Coolers,2,P
108299,Club Car Golf Buggy,2,P
111448,Machine Reconditioning Work,,S
215105,Composite Flooring,,S
215394,CASE Backhoe Loader Rental,,S
30192,Heat Press Machine,2,P
33949,Paper Coating Machine,2,P
33964,Personality Tests,0,S
34844,Pumping Systems,2,P
39779,Weight Loss Programs,0,S
39943,Torque Sensors,2,P
41707,Evaporation Plants,2,P
42049,Commercial Interior Designer,0,S
42103,Single Phase Voltage Stabilizer,2,P
49823,Car Engine,2,P
167843,Cost Control Services,0,S
168022,Power Plants Erection,,S
168713,Electrical Wiring Services,,S
168969,Network Consulting Service,0,S
169178,Business Migration Services,0,S
169310,ED Coating Services,,S
169312,Electrical Design Service,0,S
169991,Bungalow & Home Renovation Services,0,S
170177,Menu Card Designing Services,0,S
170512,Foreign Remittance Certifications,0,S
170565,Health Club Services,0,S
170663,Precision Engineering Service,,S
170873,SS Grill Fabrication Service,,S
171132,Fistula Treatment,0,S
171629,Microbiological Testing Services,,S
171756,Farmhouse Sale Services,0,S
171850,Injection Waterproofing Service,0,S
171973,MLM Consultancy Services,0,S
171996,Property Marketing Services,0,S
172066,XHTML Design Services,,S
172456,Projector Repair Services,,S
172495,Leadership Development Program,0,S
172822,University Management Solutions,,S
172929,Requirement Consultancy Services,0,S
172936,Resource Deployment Services,,S
172937,Resource Planning Services,0,S
173006,Fire Risk Management,,S
173290,Wealth Creation Service,0,S
173830,Communication Engineering Services,,S
174436,Shares Investment Services,0,S
174509,Film Exhibition Services,,S
174882,Computer Teacher Training Course,0,S
174984,Pressure Vessel Inspection,0,S
227768,Cnc Laser Cutting Job Work,,S
230138,HAFELE Kitchen Chimney,2,P
184691,Dual Detox Mp3 Foot Spa Machine,2,P
230751,Epoxy Painting Badminton Court Flooring Service,,S
230944,Bike Transportation Service,,S
231802,Roadway Courier Service,,S
232128,Jcb Wheel Loader Repairing Service,,S
232479,Industrial Facility Management Service,,S
232545,Glass False Ceiling Service,,S
233077,Stainless Steel Shape Modular Kitchen Designing Service,,S
233093,Wbc Board Kitchen Interior,,S
375669,Belanglo Architectural Designing Service,,S
155704,Radiation Auditing Services,0,S
156736,Sponge Iron Plant Consultant,,S
187742,Offshore Container,2,P
187754,Crane Hoist,2,P
255922,Aluminium Alloy Casting Service,,S
261867,Industrial 316 Sheet Metal Fabrication,,S
261979,Pipe Peb Shed Service,,S
265232,Bulk Moulding Compound Mould Design,,S
266055,Ab Plastic Nickel Chrome Plating Rack,,S
266634,Electrical Control Panel Board Fabrication Service,,S
267305,Pharma Third Manufacturing Griseofulvin,,S
268037,Plastic Id Card Printing Service,,S
269586,Prototyping Solution,,S
270233,Rebaring Fixing Service,,S
271379,Roofing Shade Peb Fabricator,,S
271470,Cnc Metal Profile Sheet Cutting Service,,S
262776,Visiting Card Laser Engraving Service,,S
216249,Wall Branding Service,,S
217141,Column Drill Machines,2,P
157355,Triaxial Test System,2,P
157684,Marine Consultancy Services,0,S
225432,Morphy Richards Oven Toaster Griller,2,P
229021,Shimla Manali Tour Package,,S
230306,3D Epoxy Bathroom Flooring Service,,S
230785,Sport Pvc Badminton Flooring,,S
231635,Computer Rent Service,,S
232232,Oscilloscope Repairing Service,,S
232346,Eia Study,,S
232814,Yarn Testing Service,,S
233638,Allopathic Distributor,,S
234068,2 Bhk Apartment Interior,,S
234600,Security Service Mall,,S
235046,Rcc Testing Service,,S
235106,Insulation Repair Service,,S
235334,32 Container Truck Transport Service,,S
238503,Aircraft Old Engine Model,,S
238699,Welcome Girl Event Management Service,,S
239249,Fashion Show Organizer,,S
174999,Commercial Land Consultancy Services,0,S
175075,Disaster Management Planning Service,0,S
175438,Anthropological Museum Tour Services,,S
175461,Plastic Identity Cards Printing,,S
175670,Electrolysis Nickel Plating Services,,S
175894,Women Hair Cut Services,0,S
176021,Customer Lifecycle Management Service,,S
176054,Heavy Duty Epoxy Flooring Services,,S
176749,Microbial Analysis,0,S
176850,IDS Management,,S
178139,Solar Panel Cleaning Services,,S
242490,Multi Level Computer Software Development Service,,S
244602,Customized Gst Billing Software Service,,S
267085,Prefabricated Structure Fabrication Service,,S
267709,Industrial Plasma Cutting Service,,S
270836,Pipe Sheet Fabrication,,S
271466,Sheet Metal Cutting Punching,,S
273542,Stainless Steel Shed Fabrication Service,,S
274329,Thermal Design Draft Air Cooled Heat Exchanger,,S
275825,Fruit Vegetable Cold Store Room,,S
345653,Creative Film Production Service,,S
348250,Catalog Design Printing Service,,S
178944,Lensometer,2,P
182503,Mould Polishing Services,,S
255786,Call Center Project Service,,S
260939,Job Work Hot Dipped Galvanizing,,S
264660,Brass Temple Service,,S
265019,Gi Super Heavy Steel Window,,S
267647,Pneumatic Pipeline Service,,S
267648,Fire Safety Pipeline Service,,S
654216,Nikon Camera Rental Service,,S
656337,Kyc Agents,,S
659120,Wix Website Designing Service,,S
1407,Sheet Pressing Machine,2,P
4244,Base Compressor,2,P
5694,Pallet Stackers,2,P
8360,Laser Machining Services,0,S
10767,Hot Air Generator,2,P
12325,Gang Drill,2,P
13496,Digital Oscilloscope,2,P
13805,Clinical Analyzer,2,P
15415,Laboratory Centrifuge,2,P
73476,Shoulder Brush Cutter,2,P
74467,Artificial Heart Valve,2,P
74542,Plastic Press,2,P
392335,Commercial Project Land Service,,S
17307,Magnetic Drum,2,P
20646,Acid Storage Tanks,2,P
21699,Air Samplers,2,P
22179,Audio Controller,2,P
86124,Security Management Service,0,S
89662,Compliance Service,0,S
90182,Coil Opener,2,P
101822,Glass Glazing & Fabrication Services,,S
416160,Residential Building Design,,S
5181,Mixing Pumps,2,P
10848,Hydraulic Press Brakes,2,P
11060,Gold Bars,2,P
12784,Diamond Pendants,2,P
15609,Hydraulic Flow Meter,2,P
19771,Trolley Conveyor,2,P
107886,Full Height Turnstiles,2,P
141772,Car Washing Pump,2,P
142483,Polyester Lashing Solutions,,S
143496,Pothole Repairing Machine,2,P
147449,Ready Mix Concrete Plant,2,P
150337,Engine Bonnet,2,P
150399,Ship Crew Management Services,0,S
151350,Water Well Drilling Equipment,2,P
152103,Panel Based Data Collection,,S
152834,Stainless Steel Silo,2,P
154651,Machine Coating Services,,S
156616,3D Solid Modelling Services,,S
157899,Beer Testing Services,,S
158926,Rotary Drum Dryers Service,,S
159574,Egg Laying Block Making Machine,2,P
101936,Dummy Making Service,,S
111217,Dal Washer,2,P
111220,Snack Pellet Frying Line,2,P
111251,Autopsy Table,2,P
209175,Compressed Air Validation service,0,S
215735,Mindray Ultrasound Machines,2,P
161804,Tender Coconut Cutting Machine,2,P
238501,Cut Section Model Turbocharger,,S
238559,Petrol Engine Cut Section Model,,S
39125,Supply Ships,0,S
40152,Rubber Transfer Moulding Machine,2,P
40181,Transformer Services,,S
28462,Flame Hardening,,S
30131,Hazardous Material Packaging,,S
32057,Local Courier Services,,S
36530,Roll Presses,2,P
37417,Soy Milk Maker,2,P
37837,Sign Poles,,S
39704,Telescopic Conveyor,2,P
40837,Volleyball Clubs,,S
160884,Glass Packaging Machine,2,P
161411,Soap Cutter,2,P
164220,Peel Strength Tester,2,P
164777,Radiographic Film Viewer,2,P
111157,Travelling Grate Boiler,2,P
167997,3D Architectural Modelling,0,S
168443,Modular Kitchen Service,,S
168745,AD HOC Testing Services,,S
168821,Construction Project Management,0,S
168877,Factory Audit Service,0,S
168913,Industrial Ducting Works,,S
168965,Mobile Marketing Service,0,S
169120,Angel Funding Service,0,S
169257,Cotton Fabric Dyeing Service,0,S
169585,Reception Interior Design,,S
170266,Factory Security Services,0,S
171189,Weight Training Service,0,S
203762,Voltas Electric Stacker,2,P
205076,Dell Motherboard,2,P
215402,SEC RJMT Backhoe Loader Rental,,S
215425,Hyundai Excavator Rental,2,S
25946,Corrosion Testing,0,S
26845,Drag Chain Conveyors,2,P
44266,Die Printing,0,S
44874,Flux Recovery System,2,P
69685,Wide Belt Sanding Machine,2,P
70087,Grit Blasting,0,S
84546,Trade Show Service,0,S
185424,Five Burner Gas Stove,2,P
188508,Tower Parking System,2,P
188826,Steam Cooking Plant,2,P
153428,Pipeline Erection Services,,S
154316,Deaerator,2,P
154764,Conical Vacuum Dryer,2,P
155911,Semi Electric Hydraulic Stacker,2,P
242523,Customized Database Software Development Service,,S
242530,Mathematics Educational Software Development,,S
157958,Illuminance Meter,2,P
158481,Elevator Inverter,2,P
158906,Capacitor Welding Machine,2,P
161044,Anti-Slip Flooring Services,,S
164284,Auditorium Interior Designing,0,S
166335,Three Phase Power Analyzer,2,P
166532,Ride On Sweeper,2,P
168063,VIP Protection Services,0,S
168157,Medical Answering Service,0,S
168310,Direct Mailers Service,0,S
168400,ISO Training Services,0,S
168675,VPN Network Solutions,0,S
168809,Cloud Migration Service,0,S
168899,GOST R Certification Service,0,S
168930,IPO Advisory Services,0,S
168939,Java Product Development,0,S
238538,Multiplate Clutch Model,,S
238835,Fitter Fabrication Service,,S
238852,Fabricated Steel Stair Work,,S
239033,Cast Iron Railing Fabrication Service,,S
250715,Cad Cam Fpga Design Service,,S
364201,Scrim Printing Service,,S
171215,Acetylene Compressor,2,P
171253,Agriculture Production Services,,S
172120,LAN Structured Cabling,,S
172250,Machine Commissioning Services,,S
172425,Portfolio Analysis Services,,S
173128,Film Promotion Services,0,S
173140,Forum Link Building,,S
173212,Regulatory Affairs Service,0,S
173258,Shades Fabrication Services,,S
173342,Retail Space Leasing,0,S
173809,Campus Designing Services,,S
174487,Social Media Marketing,0,S
174620,Commercial Vehicle Body Fabrication,,S
174722,Wood Laser Cutting Services,,S
175100,Business Value Consulting Services,,S
175147,Rapid Building Demolition Service,0,S
175289,Topographical Survey Consultancy Service,,S
175365,Bunk Bed Designing Services,0,S
176124,Telescopic Boom Lift Rental,2,S
176126,Transmission Line Tower Fabrication,,S
176358,Fountain Landscaping,,S
176689,Coolant Analysis,,S
176810,Granulator Fabrication,,S
176853,IFRS Training,0,S
176872,Scrubbing Services,0,S
177733,Cargo Scanners,2,P
178902,Bottle Cap Making Machine,2,P
262796,Laser Cutting Service Engraving Work,,S
267361,Vitamin Tablet Pharmaceutical Third Party Manufacturing,,S
268256,Round Metal Plate Printing Service,,S
